dataset,cell,window,run_id,run_short,protocol,parameter_match_grade,parameter,delta,time_s,residual_mV,response_mV_per_unit,abs_current_A,progress_fraction,valid,response_rms_mV,cosine_alignment,projection_fraction
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2822.173275989553,130.6449023551166,20.877604095850266,1.0004140138626099,0.418695506481846,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2825.2045625595965,130.45645325599952,20.87940129079757,0.9998722076416016,0.4191452258794939,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2829.2357237190954,130.8725563494786,20.896221989215036,1.000052809715271,0.41974328591986987,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2832.266941618247,8.815544785027996,-34.32884017171567,1.99986732006073,0.4201929951295558,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2836.313763664268,1.1420995114193033,-34.62033894663707,2.0000479221344,0.42079337860728777,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2839.3450198637365,-0.6069800375203549,-34.81301319728791,1.9996867179870605,0.42124309349917993,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2842.376246975815,85.63352726114859,0.0004569569311829724,1.9243103452026844e-05,0.4216928040756888,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2846.4223849144582,86.00761029391668,0.0004574535550361247,1.9243103452026844e-05,0.42229308605976423,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2849.438669422445,86.16515732952656,0.0004578435297553085,1.9243103452026844e-05,0.4227405797627588,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2852.454314794959,86.07969899417078,0.00045821804350865136,1.9243103452026844e-05,0.4231879786440949,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2856.516844042748,85.76300550782801,0.0004586809909667977,1.9243103452026844e-05,0.4237906924304778,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2859.5479883688204,85.5911681056698,0.0004589925506337522,1.9243103452026844e-05,0.42424039072491704,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2862.563677179438,85.58983346642401,0.0004592747493425975,1.9243103452026844e-05,0.42468779605069756,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2866.5792248353355,85.48427962826909,0.0004596109659527059,1.9243103452026844e-05,0.42528353968341215,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2869.6105284527985,85.32412181115623,0.000459837385946571,1.9243103452026844e-05,0.42573326161020236,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2872.6416664631543,85.16065258690242,0.0004600426273260183,1.9243103452026844e-05,0.42618295896764663,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2876.672520332977,85.04303488483744,0.000460286251335873,1.9243103452026844e-05,0.42678097341875715,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2879.125988243508,85.00213785509425,0.0004604194836499431,1.9243103452026844e-05,0.42714496807428604,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2882.1752237764194,84.82377026548527,0.0004605709369442934,1.9243103452026844e-05,0.42759735036657714,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2886.190423872424,84.68301720503347,0.0004607488290897521,1.9243103452026844e-05,0.4281930424355672,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2889.221762592242,84.64146749308199,0.009111973395814488,0.0003804616571869701,0.42864276957011643,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2892.26859528822,84.45598953288469,0.00046097680228562865,1.9243103452026844e-05,0.42909479537932566,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2896.299823299076,103.41980124197336,11.643203686366732,0.4997650980949402,0.4296928653377188,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2899.330946698072,104.41923697895473,11.623912357768829,0.4997650980949402,0.43014256052743266,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2902.346223393157,105.03202381181964,11.614841267599818,0.500126302242279,0.43058990471206243,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2906.3774099658986,105.12056433152716,11.586880775746877,0.4997650980949402,0.43118796852272806,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2909.393465980287,105.5596848998026,11.577649735837747,0.499945729970932,0.4316354283265841,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2912.409052656745,105.55309613067854,11.569715887174148,0.500126302242279,0.43208281849981744,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2916.4397787536072,105.66003020130577,11.551661255699841,0.499945729970932,0.43268081399462754,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2919.471590450412,105.72595637832771,11.54228448184913,0.499945729970932,0.4331306112996871,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2922.5027616333173,105.97582122017756,11.533838131655427,0.499945729970932,0.4335803135785859,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2926.549061996142,127.24023059769296,21.458642142591078,1.0002334117889404,0.4341806196597908,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2929.565118937837,127.95814388034144,21.414958094606583,1.0002334117889404,0.4346280796012213,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2932.5964269763062,128.32108967369615,21.369563535248435,0.9998722076416016,0.43507780218390874,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2936.642706602528,68.94305698939762,-11.480825394964977,0.5002684593200684,0.43567810518864686,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2939.658522424208,66.69531467944978,-11.523018817464203,0.5002684593200684,0.43612552935769316,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2943.6900925062982,65.38812549064588,-11.572962699384348,0.5002684593200684,0.4367236500655175,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2946.7369523999514,85.65720664230803,0.00045795404912674087,1.9243103452026844e-05,0.4371756799097534,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2949.7837961634723,85.51203991122946,0.0004583258217394359,1.9243103452026844e-05,0.43762770736093504,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2953.830709236001,85.1258013717282,0.0004587855206850122,1.9243103452026844e-05,0.4382281043432912,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2956.846315766874,85.15697805768329,0.00045909777646180316,1.9243103452026844e-05,0.43867549746211065,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2959.8775161023223,84.85807399433165,0.00045938495785158295,1.9243103452026844e-05,0.43912520406605876,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2963.939945837472,106.04343687029116,11.610798545701462,0.4997650980949402,0.4397279030888213,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2966.9704932130558,106.11121667290479,11.59912146507569,0.499945729970932,0.4401775128201346,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2970.002043389072,106.44932941398989,11.585270532220582,0.49994572997093195,0.4406272713261665,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2974.01804292445,106.42055500776459,11.565208035313468,0.4997650980949402,0.44122308199938126,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2977.04924968088,106.56527661478643,11.558457608555894,0.499945729970932,0.44167278955594147,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2980.0961609624173,106.5888476457304,11.548759089858862,0.499945729970932,0.4421248270240452,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2984.142950261943,106.72662243000497,11.533400521420711,0.4997650980949402,0.4427252056435317,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2987.17436289569,106.80775385169427,11.529800643216292,0.499945729970932,0.44317494374389593,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2990.189810932148,106.75274152937719,11.52302429875185,0.499945729970932,0.443622313348603,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2994.252292506295,106.81535998433355,11.510997196455541,0.4997650980949402,0.44422502006216025,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,2997.2831133824766,106.95100412045777,11.509623489773801,0.499945729970932,0.4446746703698167,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3000.3299817321786,106.9411100473272,11.5048079103941,0.499945729970932,0.4451267014685857,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3004.361196570255,107.05357211638943,11.499176268512379,0.499945729970932,0.4457247694726751,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3007.3768013317203,107.06793233039846,11.495463163108122,0.499945729970932,0.44617216232898654,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3010.4080082635846,106.92756182348084,11.492113632065593,0.499945729970932,0.446621869911574,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3014.45472689726,107.2366927145989,11.488174734884948,0.499945729970932,0.4472222380471281,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3017.470238973081,107.27428068768496,11.48559833872298,0.499945729970932,0.44766961715266695,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3020.485963186791,107.31729529785872,11.48329297009254,0.499945729970932,0.4481170277308237,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3024.517167488655,107.32226926281108,11.484526531242434,0.500126302242279,0.4487150941717685,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3027.5640690560176,107.37470644422764,11.482737089799633,0.500126302242279,0.4491671301986846,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3030.595212058797,107.43732715197973,11.477224980496192,0.499945729970932,0.4496168282968011,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3034.6421110913943,107.45943207400188,11.479334018269505,0.500126302242279,0.4502172231962036,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3037.657767085348,107.53044505382059,11.474224923402332,0.49994572997093195,0.45066462365332854,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3040.68890102056,107.59289945574358,11.477123282186419,0.5001263022422789,0.4511143204061875,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3044.705098237868,107.48349695518166,11.468081010692632,0.4997650980949402,0.4517101604073448,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3047.7362955357567,107.72511013384545,11.463410270556862,0.49958449602127075,0.4521598665606429,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3051.767505261116,129.64432118001358,21.367314958151695,1.000052809715271,0.4527579338062135,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3054.81393185653,130.14125012835098,21.33710609124928,1.0002334117889404,0.4532098993666482,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3057.830006818061,130.11968760570136,21.304592684446842,1.000052809715271,0.45365736198148804,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3061.8612275859014,68.17659516215757,-11.44115156169967,0.5000878572463989,0.4542554308653128,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3064.9080519862327,66.68257418829305,-11.495352558381633,0.5004490613937378,0.45470745544378616,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3067.939255695077,66.00931383957143,-11.53695370616159,0.5004490613937378,0.4551571625482088,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3072.0017149587075,86.65337248534755,0.00045682229998789126,1.9243103452026844e-05,0.4557598659517945,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3075.032953549351,86.58496431481223,0.0004573393574958118,1.9243103452026844e-05,0.4562095782312547,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3078.032994340476,86.19569649498703,0.00045781646251796815,1.9243103452026844e-05,0.4566546620286221,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3082.079809704861,86.20624496598327,0.0004584014945407944,1.9243103452026844e-05,0.45725504451507154,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3085.1110099601137,105.76048362093582,11.59633936405946,0.499945729970932,0.45770475110712194,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3088.126586025166,106.35594085884881,11.583630615059626,0.499945729970932,0.45815213970605506,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3092.15808207804,106.764278978972,11.568980951754959,0.499945729970932,0.45875024943096054,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3095.1737936402715,107.06565736798623,11.559404913179527,0.499945729970932,0.4591976581321534,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3098.220295372659,107.08497803208994,11.550721916463447,0.499945729970932,0.4596496348398531,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3102.251527809538,107.38733815655266,11.53660430642578,0.4997650980949402,0.46024770545488763,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3105.2983795278487,107.47124440958311,11.533770428167056,0.499945729970932,0.4606997340862359,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3108.314060077908,107.58902504227396,11.523763439511558,0.4997650980949402,0.46114713818648617,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3112.3608857780164,107.64403454215588,11.524467931419702,0.500126302242279,0.46174752220633575,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3115.391964515871,107.64027893468553,11.511808011176461,0.4997650980949402,0.4621972107701563,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3118.423285501558,107.79395085704779,11.51148109778899,0.499945729970932,0.46264693527368317,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3122.470039297736,277.74017220368654,45.34314685144203,3.9997923374176025,0.4632473086259197,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3125.4857343288318,282.1165821838223,45.20147595077683,3.9996116161346436,0.4636947148745656,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3128.5170290591777,210.24205954379482,38.33439405763528,2.4994709491729736,0.4641444354828698,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3132.563820559186,209.19627703362087,38.22855638134337,2.4996516704559326,0.46474481442881826,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3135.595058503226,209.360329680218,38.16233206550889,2.5003740787506104,0.46519452661234884,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3138.6263338603603,209.4779655211143,38.092998630719904,2.4996516704559326,0.4656442443464579,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3142.6731517510343,209.91237745719627,38.01202194244735,2.498929262161255,0.46624462720770565,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3145.704343750742,210.16438069171883,37.96939717993553,2.5000128746032715,0.46669433257496956,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3148.7355879002207,210.16433667848978,37.92921908158719,2.500735282897949,0.46714404567913437,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3152.7824840857284,58.4433191852809,-20.601164321164543,0.9998337030410767,0.4677444401561448,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3155.813704857032,52.88492694422686,-20.76855511296327,1.000014305114746,0.46819414979194107,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3159.8447901878358,49.563224094539834,-20.962332388863025,0.9998337030401673,0.4687921985824288,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3162.876105394138,135.19228900932578,21.033386281240627,1.000052809715271,0.46924192222853056,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3165.907380861554,135.5000356806535,21.034912761412894,1.0002334117889404,0.469691639979001,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3169.954199674521,135.57493873506843,21.036121480086933,1.0002334117889404,0.47029202297707945,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3172.984794478125,135.58457924336898,21.038131100059587,1.0002334117889404,0.4707416397447782,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3176.0010344402617,135.33255344240126,21.03730431684103,1.000052809715271,0.4711891268389839,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3180.047243074823,135.52579622704374,21.040574937876144,1.000052809715271,0.47178941931145263,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3183.063516465154,135.3328877741893,21.042997310850573,1.000052809715271,0.4722369113650401,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3186.094773606957,135.31464045759068,21.045376301863648,1.000052809715271,0.47268662639673636,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3190.125979141885,135.41348638533134,21.04843024195113,1.000052809715271,0.47328469302061765,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3193.173129032192,8.027186579122159,-34.49028803834686,1.99986732006073,0.4737367658885392,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3196.219634734458,4.301782212130512,-34.71126383936651,2.000589609146118,0.4741887431852071,True,17.632183015873007,0.7666820759718078,0.5878014056164409
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,j0n,0.2,3200.2662896495717,82.9788888540346,0.00045559920835991363,1.9243103452026844e-05,0.47478910186752316,True,17.632183015873007,0.7666820759718078,0.5878014056164409
